,Engine,HI,OP1,OP2,OP3,RUL,Sensor1,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor2,Sensor20,Sensor21,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9
5621,28,0,0.0016,-0.0002,100,157,518.67,1.3,48.11,520.08,2388.19,8150.49,8.4855,0.03,395,2388,100,643.59,38.55,22.9847,1595.93,1422.9,14.62,21.61,552.07,2388.16,9089.54
5622,28,0,0.0006,0.0004,100,158,518.67,1.3,48.03,520.11,2388.16,8155.23,8.4629,0.03,394,2388,100,642.95,38.61,23.1739,1605.08,1423.15,14.62,21.61,551.72,2388.23,9077.78
5623,28,0,0.0043,0.0001,100,159,518.67,1.3,48.0,519.91,2388.19,8150.76,8.5378,0.03,395,2388,100,643.4,38.31,23.0893,1595.53,1420.72,14.62,21.61,551.06,2388.2,9082.95
5624,28,0,0.0004,-0.0002,100,160,518.67,1.3,48.1,519.89,2388.16,8162.01,8.5162,0.03,397,2388,100,643.32,38.61,23.0811,1601.84,1418.55,14.62,21.61,551.39,2388.15,9085.03
5625,28,0,-0.0023,-0.0001,100,161,518.67,1.3,48.15,519.94,2388.22,8154.17,8.5019,0.03,396,2388,100,643.6,38.43,23.2617,1594.0,1426.37,14.62,21.61,551.52,2388.18,9089.03
5626,28,0,0.0003,0.0,100,162,518.67,1.3,48.14,519.94,2388.25,8154.59,8.5141,0.03,396,2388,100,643.83,38.26,23.2241,1604.96,1430.24,14.62,21.61,551.63,2388.27,9081.64
5627,28,0,0.0046,0.0002,100,163,518.67,1.3,48.28,519.96,2388.18,8158.02,8.5312,0.03,396,2388,100,643.73,38.59,23.0807,1601.34,1421.09,14.62,21.61,551.12,2388.17,9085.22
5628,28,0,-0.0038,-0.0002,100,164,518.67,1.3,48.13,520.27,2388.24,8158.56,8.5308,0.03,396,2388,100,643.71,38.59,22.9402,1594.05,1431.96,14.62,21.61,551.92,2388.28,9088.77
5629,28,0,-0.0036,-0.0004,100,165,518.67,1.3,48.04,519.31,2388.2,8166.05,8.5311,0.03,396,2388,100,644.01,38.37,23.1508,1600.61,1431.57,14.62,21.61,551.78,2388.19,9087.32
5763,29,0,0.002,-0.0003,100,134,518.67,1.3,47.8,521.16,2388.17,8133.95,8.4599,0.03,395,2388,100,643.14,38.76,23.1991,1594.34,1416.93,14.62,21.61,552.73,2388.19,9050.56
5764,29,0,0.0012,0.0004,100,135,518.67,1.3,47.94,520.65,2388.18,8137.09,8.4756,0.03,394,2388,100,643.61,38.73,23.1565,1593.7,1417.24,14.62,21.61,552.51,2388.21,9060.9
5765,29,0,-0.0011,-0.0005,100,136,518.67,1.3,47.98,520.37,2388.16,8135.69,8.4464,0.03,393,2388,100,643.09,38.57,23.1277,1593.44,1415.61,14.62,21.61,553.04,2388.15,9060.64
5766,29,0,-0.001,-0.0001,100,137,518.67,1.3,47.75,520.57,2388.18,8130.9,8.4755,0.03,394,2388,100,642.9,38.59,23.1942,1598.8,1415.59,14.62,21.61,552.61,2388.18,9057.58
5767,29,0,-0.0023,-0.0002,100,138,518.67,1.3,47.85,521.11,2388.2,8135.77,8.4981,0.03,395,2388,100,643.35,38.52,23.1024,1595.62,1423.97,14.62,21.61,552.25,2388.19,9051.04
5768,29,0,-0.0013,0.0002,100,139,518.67,1.3,47.76,520.49,2388.24,8129.93,8.5011,0.03,395,2388,100,643.06,38.66,23.159000000000002,1594.37,1422.19,14.62,21.61,552.42,2388.21,9057.49
5769,29,0,0.0003,0.0001,100,140,518.67,1.3,47.99,520.77,2388.21,8134.25,8.4807,0.03,395,2388,100,642.77,38.69,23.2421,1593.08,1410.25,14.62,21.61,552.75,2388.17,9047.45
5770,29,0,0.0073,-0.0004,100,141,518.67,1.3,47.95,521.15,2388.2,8130.3,8.5035,0.03,394,2388,100,643.15,38.69,23.0989,1597.9,1412.83,14.62,21.61,551.62,2388.2,9058.83
5771,29,0,-0.0004,0.0004,100,142,518.67,1.3,47.96,520.35,2388.21,8131.22,8.4563,0.03,394,2388,100,643.64,38.65,23.1193,1597.65,1421.65,14.62,21.61,551.75,2388.2,9055.76
5772,29,0,-0.0002,-0.0004,100,143,518.67,1.3,47.88,520.03,2388.14,8135.91,8.4938,0.03,395,2388,100,643.12,38.62,23.1293,1595.92,1425.19,14.62,21.61,552.37,2388.16,9052.15
5773,29,0,0.0031,0.0002,100,144,518.67,1.3,48.09,520.42,2388.21,8126.78,8.4722,0.03,396,2388,100,643.21,38.69,23.1591,1597.41,1423.05,14.62,21.61,552.02,2388.26,9049.1
5774,29,0,0.0019,-0.0003,100,145,518.67,1.3,48.02,520.26,2388.24,8136.02,8.523,0.03,395,2388,100,643.06,38.67,23.1281,1595.74,1428.24,14.62,21.61,551.44,2388.23,9059.63
5775,29,0,0.0002,0.0003,100,146,518.67,1.3,47.91,520.75,2388.2,8134.49,8.4835,0.03,396,2388,100,643.02,38.66,23.1447,1596.75,1423.05,14.62,21.61,552.76,2388.25,9054.13
5776,29,0,-0.0028,0.0004,100,147,518.67,1.3,48.0,520.54,2388.2,8128.73,8.4898,0.03,395,2388,100,643.19,38.68,23.1474,1603.73,1425.52,14.62,21.61,551.28,2388.24,9049.25
5777,29,0,0.0033,0.0001,100,148,518.67,1.3,47.99,520.34,2388.22,8128.43,8.4991,0.03,394,2388,100,643.39,38.58,23.1623,1602.68,1415.21,14.62,21.61,552.25,2388.24,9051.27
5778,29,0,-0.0016,0.0001,100,149,518.67,1.3,48.08,520.3,2388.23,8127.87,8.5332,0.03,397,2388,100,643.24,38.59,23.0521,1592.79,1412.74,14.62,21.61,552.15,2388.22,9052.96
5779,29,0,0.0004,0.0001,100,150,518.67,1.3,48.09,519.88,2388.18,8127.17,8.4913,0.03,396,2388,100,643.04,38.44,22.9954,1603.57,1427.73,14.62,21.61,550.51,2388.31,9056.7
5780,29,0,-0.0009,0.0002,100,151,518.67,1.3,48.05,520.21,2388.26,8126.18,8.4931,0.03,395,2388,100,643.53,38.72,23.0602,1596.63,1422.78,14.62,21.61,551.38,2388.24,9067.12
5781,29,0,0.0031,-0.0003,100,152,518.67,1.3,47.87,519.71,2388.25,8131.2,8.5332,0.03,395,2388,100,643.44,38.66,23.122,1594.06,1426.79,14.62,21.61,551.54,2388.26,9055.19
5782,29,0,0.0025,0.0003,100,153,518.67,1.3,48.12,520.14,2388.25,8123.36,8.5429,0.03,394,2388,100,643.39,38.71,23.2336,1601.06,1427.74,14.62,21.61,552.33,2388.29,9048.5
5783,29,0,-0.0009,0.0004,100,154,518.67,1.3,48.14,519.62,2388.25,8129.96,8.5158,0.03,397,2388,100,643.41,38.59,23.2242,1606.05,1426.81,14.62,21.61,551.46,2388.25,9057.64
5784,29,0,-0.0007,-0.0004,100,155,518.67,1.3,48.12,519.35,2388.27,8127.57,8.4702,0.03,396,2388,100,643.86,38.54,23.228,1599.92,1422.72,14.62,21.61,551.64,2388.22,9055.4
5785,29,0,0.0022,0.0002,100,156,518.67,1.3,48.06,520.19,2388.3,8131.85,8.5203,0.03,397,2388,100,643.58,38.4,23.1415,1595.46,1423.41,14.62,21.61,552.1,2388.29,9043.78
5786,29,0,0.0026,-0.0003,100,157,518.67,1.3,48.19,519.91,2388.27,8122.86,8.5097,0.03,396,2388,100,643.02,38.59,23.127,1594.91,1430.84,14.62,21.61,551.65,2388.22,9058.03
5787,29,0,-0.0013,-0.0003,100,158,518.67,1.3,48.16,519.54,2388.28,8124.77,8.514,0.03,397,2388,100,643.36,38.43,22.9654,1595.08,1429.63,14.62,21.61,551.3,2388.29,9051.99
5788,29,0,-0.0007,-0.0001,100,159,518.67,1.3,48.23,520.07,2388.25,8126.74,8.5532,0.03,397,2388,100,643.91,38.48,23.0397,1597.89,1434.55,14.62,21.61,551.36,2388.27,9050.75
5789,29,0,-0.0004,0.0001,100,160,518.67,1.3,48.22,518.95,2388.26,8127.64,8.5163,0.03,395,2388,100,643.89,38.59,23.0645,1593.49,1432.16,14.62,21.61,551.64,2388.28,9049.57
5790,29,0,0.0041,-0.0001,100,161,518.67,1.3,48.12,519.89,2388.39,8128.02,8.5148,0.03,397,2388,100,643.29,38.55,22.9987,1601.97,1431.39,14.62,21.61,551.44,2388.28,9049.43
5791,29,0,-0.0008,0.0003,100,162,518.67,1.3,48.23,519.97,2388.27,8122.3,8.4963,0.03,396,2388,100,644.1,38.65,23.0762,1606.95,1430.41,14.62,21.61,551.57,2388.26,9051.52
5792,29,0,-0.0018,-0.0003,100,163,518.67,1.3,48.17,519.75,2388.26,8121.38,8.5641,0.03,396,2388,100,643.98,38.29,23.0583,1598.93,1436.41,14.62,21.61,551.64,2388.23,9042.66
5957,30,0,0.0034,0.0003,100,165,518.67,1.3,47.71,521.07,2388.12,8132.01,8.4374,0.03,395,2388,100,642.94,38.66,23.1558,1592.27,1414.8,14.62,21.61,552.97,2388.12,9046.45
5958,30,0,-0.0035,-0.0002,100,166,518.67,1.3,47.69,521.27,2388.16,8134.12,8.453,0.03,394,2388,100,643.19,38.63,23.3154,1594.47,1405.06,14.62,21.61,552.11,2388.11,9054.68
5959,30,0,0.0022,0.0005,100,167,518.67,1.3,47.75,520.91,2388.1,8130.41,8.482000000000001,0.03,393,2388,100,642.6,38.76,23.3618,1590.69,1418.89,14.62,21.61,553.04,2388.14,9052.43
5960,30,0,0.0029,-0.0001,100,168,518.67,1.3,47.86,520.7,2388.22,8136.44,8.4309,0.03,395,2388,100,643.22,38.83,23.2764,1593.18,1409.51,14.62,21.61,552.46,2388.15,9049.28
5961,30,0,-0.0003,-0.0005,100,169,518.67,1.3,47.61,520.85,2388.21,8133.76,8.4441,0.03,396,2388,100,642.78,38.68,23.1873,1593.76,1416.89,14.62,21.61,552.69,2388.25,9054.99
5962,30,0,0.0018,-0.0003,100,170,518.67,1.3,47.81,521.12,2388.19,8132.8,8.4651,0.03,393,2388,100,643.23,38.48,23.1442,1591.67,1413.31,14.62,21.61,552.48,2388.15,9063.22
5963,30,0,0.0011,-0.0005,100,171,518.67,1.3,47.62,521.02,2388.12,8130.42,8.4728,0.03,394,2388,100,642.97,38.65,23.1261,1596.9,1418.05,14.62,21.61,552.6,2388.19,9048.73
5964,30,0,0.0009,-0.0003,100,172,518.67,1.3,47.71,521.3,2388.2,8128.04,8.4821,0.03,394,2388,100,643.27,38.8,23.2791,1588.64,1416.87,14.62,21.61,552.59,2388.19,9057.89
5965,30,0,0.0015,0.0002,100,173,518.67,1.3,47.87,520.78,2388.27,8134.3,8.4934,0.03,395,2388,100,643.05,38.69,23.1842,1588.62,1420.56,14.62,21.61,552.13,2388.2,9052.17
5966,30,0,0.0013,0.0003,100,174,518.67,1.3,47.88,520.43,2388.2,8130.57,8.4688,0.03,393,2388,100,643.64,38.57,23.256999999999998,1588.97,1419.27,14.62,21.61,551.94,2388.2,9055.73
5967,30,0,0.0002,-0.0002,100,175,518.67,1.3,47.86,519.81,2388.17,8128.02,8.5048,0.03,394,2388,100,642.68,38.66,23.1409,1593.68,1418.61,14.62,21.61,552.44,2388.15,9057.8
5968,30,0,0.003,-0.0003,100,176,518.67,1.3,48.0,520.56,2388.21,8133.02,8.4569,0.03,394,2388,100,643.13,38.67,23.0812,1594.82,1420.87,14.62,21.61,552.03,2388.25,9056.14
5969,30,0,0.0001,-0.0002,100,177,518.67,1.3,47.94,519.74,2388.18,8124.54,8.4652,0.03,395,2388,100,642.84,38.68,23.1291,1594.17,1418.86,14.62,21.61,553.03,2388.25,9055.25
5970,30,0,0.0009,0.0001,100,178,518.67,1.3,48.0,520.6,2388.17,8131.07,8.4717,0.03,394,2388,100,642.92,38.55,23.2355,1596.34,1418.78,14.62,21.61,551.75,2388.14,9056.49
5971,30,0,-0.0042,0.0004,100,179,518.67,1.3,47.92,520.72,2388.19,8130.8,8.475,0.03,394,2388,100,643.75,38.67,23.1937,1594.22,1419.01,14.62,21.61,552.85,2388.12,9061.87
5972,30,0,0.0006,-0.0003,100,180,518.67,1.3,48.0,519.93,2388.2,8130.47,8.464,0.03,393,2388,100,643.36,38.58,23.2488,1593.48,1427.11,14.62,21.61,552.0,2388.23,9045.55
5973,30,0,0.0005,0.0004,100,181,518.67,1.3,47.81,520.71,2388.18,8127.81,8.4716,0.03,395,2388,100,643.27,38.5,23.1706,1600.72,1420.74,14.62,21.61,551.41,2388.18,9054.9
5974,30,0,-0.0005,0.0004,100,182,518.67,1.3,48.13,520.33,2388.2,8128.47,8.5077,0.03,396,2388,100,643.72,38.51,23.2195,1600.24,1420.71,14.62,21.61,552.3,2388.25,9053.48
5975,30,0,0.0005,0.0,100,183,518.67,1.3,47.93,520.01,2388.21,8128.09,8.5284,0.03,394,2388,100,643.87,38.57,23.1144,1602.57,1412.64,14.62,21.61,552.33,2388.22,9054.52
5976,30,0,-0.0021,0.0001,100,184,518.67,1.3,47.95,520.08,2388.18,8127.93,8.5278,0.03,395,2388,100,643.41,38.55,23.0789,1603.89,1424.56,14.62,21.61,552.44,2388.24,9055.41
5977,30,0,-0.0014,-0.0003,100,185,518.67,1.3,47.9,519.83,2388.22,8126.35,8.4843,0.03,395,2388,100,643.0,38.57,23.133000000000003,1598.5,1431.53,14.62,21.61,551.79,2388.28,9050.22
5978,30,0,-0.0009,-0.0001,100,186,518.67,1.3,47.95,519.74,2388.19,8124.15,8.5004,0.03,395,2388,100,643.26,38.49,23.2516,1594.24,1426.02,14.62,21.61,552.09,2388.25,9056.84
5979,30,0,0.0016,0.0,100,187,518.67,1.3,48.1,519.88,2388.3,8117.48,8.4856,0.03,394,2388,100,643.33,38.63,23.0802,1599.63,1427.59,14.62,21.61,551.12,2388.29,9048.77
5980,30,0,-0.0002,-0.0002,100,188,518.67,1.3,48.0,520.5,2388.28,8123.25,8.4991,0.03,397,2388,100,643.42,38.47,23.1048,1596.46,1431.49,14.62,21.61,551.75,2388.25,9055.32
5981,30,0,-0.0006,-0.0002,100,189,518.67,1.3,47.99,519.74,2388.28,8119.92,8.5502,0.03,396,2388,100,643.46,38.45,23.127,1600.32,1425.35,14.62,21.61,551.17,2388.22,9049.57
5982,30,0,0.0002,0.0001,100,190,518.67,1.3,48.05,519.91,2388.31,8127.39,8.5077,0.03,397,2388,100,643.8,38.53,23.1087,1601.46,1423.61,14.62,21.61,551.75,2388.21,9046.62
5983,30,0,-0.0026,0.0001,100,191,518.67,1.3,48.06,519.68,2388.27,8118.84,8.5266,0.03,394,2388,100,643.72,38.5,23.0123,1603.55,1423.84,14.62,21.61,551.62,2388.29,9049.47
5984,30,0,-0.0032,-0.0003,100,192,518.67,1.3,48.04,519.75,2388.25,8123.18,8.527999999999999,0.03,395,2388,100,643.6,38.5,23.0121,1604.26,1422.34,14.62,21.61,551.89,2388.28,9052.51
5985,30,0,0.0026,0.0003,100,193,518.67,1.3,48.2,519.28,2388.29,8126.56,8.5148,0.03,395,2388,100,644.01,38.44,22.9821,1595.95,1427.62,14.62,21.61,551.86,2388.25,9052.23
5986,30,0,0.0003,0.0005,100,194,518.67,1.3,48.17,519.22,2388.3,8118.21,8.5298,0.03,396,2388,100,643.34,38.24,23.1925,1604.03,1441.49,14.62,21.61,551.1,2388.32,9050.0
6191,31,0,-0.0036,0.0,100,205,518.67,1.3,47.86,520.66,2388.25,8129.28,8.4899,0.03,393,2388,100,643.26,38.45,23.2457,1592.93,1412.85,14.62,21.61,552.02,2388.18,9054.82
6192,31,0,-0.0022,0.0001,100,206,518.67,1.3,47.83,520.66,2388.25,8130.5,8.4771,0.03,394,2388,100,643.28,38.64,23.139,1595.29,1427.59,14.62,21.61,552.32,2388.17,9053.81
6193,31,0,0.0005,0.0002,100,207,518.67,1.3,47.82,519.88,2388.19,8131.82,8.4957,0.03,393,2388,100,642.6,38.66,23.1918,1591.08,1411.14,14.62,21.61,552.33,2388.22,9052.93
6194,31,0,0.0002,-0.0002,100,208,518.67,1.3,47.89,520.46,2388.2,8129.32,8.4544,0.03,394,2388,100,643.27,38.6,23.2397,1606.79,1418.33,14.62,21.61,552.29,2388.19,9053.57
6195,31,0,0.0017,0.0002,100,209,518.67,1.3,47.89,520.82,2388.18,8132.4,8.4563,0.03,394,2388,100,643.1,38.54,23.1642,1590.49,1417.6,14.62,21.61,552.26,2388.21,9050.85
6196,31,0,-0.003,0.0001,100,210,518.67,1.3,47.78,520.54,2388.23,8121.07,8.5095,0.03,396,2388,100,643.14,38.65,23.1762,1600.49,1414.18,14.62,21.61,552.22,2388.23,9047.31
6197,31,0,0.001,0.0002,100,211,518.67,1.3,48.01,520.53,2388.22,8123.03,8.5038,0.03,396,2388,100,643.26,38.57,23.2898,1604.58,1427.97,14.62,21.61,552.47,2388.22,9046.26
6198,31,0,0.0018,-0.0004,100,212,518.67,1.3,47.94,519.9,2388.18,8125.9,8.4583,0.03,395,2388,100,643.35,38.65,23.1623,1591.18,1425.24,14.62,21.61,552.06,2388.19,9051.62
6199,31,0,0.0002,0.0003,100,213,518.67,1.3,47.7,520.57,2388.23,8132.45,8.4483,0.03,396,2388,100,643.19,38.36,23.246,1596.87,1416.53,14.62,21.61,552.23,2388.19,9051.37
6200,31,0,0.0012,0.0005,100,214,518.67,1.3,47.91,520.1,2388.22,8126.62,8.4957,0.03,394,2388,100,643.5,38.59,23.1847,1596.65,1420.56,14.62,21.61,551.97,2388.23,9046.68
6201,31,0,-0.0035,0.0001,100,215,518.67,1.3,48.08,520.6,2388.25,8128.08,8.4771,0.03,395,2388,100,642.41,38.65,23.1527,1604.84,1420.7,14.62,21.61,552.66,2388.23,9049.47
6202,31,0,0.0018,0.0004,100,216,518.67,1.3,47.93,520.43,2388.26,8127.4,8.4698,0.03,396,2388,100,642.93,38.62,23.171,1598.21,1415.41,14.62,21.61,552.29,2388.18,9060.59
6203,31,0,0.003,0.0005,100,217,518.67,1.3,48.07,520.66,2388.15,8128.93,8.49,0.03,396,2388,100,643.28,38.54,23.178,1594.03,1421.66,14.62,21.61,552.04,2388.17,9043.2
6204,31,0,0.0006,0.0001,100,218,518.67,1.3,48.21,520.47,2388.17,8122.47,8.4957,0.03,396,2388,100,643.69,38.63,23.1818,1598.21,1423.87,14.62,21.61,551.89,2388.19,9047.17
6205,31,0,0.0004,0.0001,100,219,518.67,1.3,48.15,520.34,2388.27,8126.04,8.4898,0.03,395,2388,100,643.37,38.63,23.1122,1594.68,1423.53,14.62,21.61,551.57,2388.22,9051.27
6206,31,0,0.0049,0.0004,100,220,518.67,1.3,47.93,519.77,2388.23,8128.88,8.4865,0.03,394,2388,100,643.98,38.7,23.1928,1595.32,1429.25,14.62,21.61,552.19,2388.21,9047.58
6207,31,0,-0.0004,-0.0001,100,221,518.67,1.3,48.16,520.32,2388.29,8129.98,8.5174,0.03,396,2388,100,643.52,38.42,23.0305,1600.61,1423.13,14.62,21.61,552.43,2388.21,9043.86
6208,31,0,-0.0002,0.0,100,222,518.67,1.3,47.92,520.03,2388.19,8130.27,8.4755,0.03,395,2388,100,643.22,38.59,23.1057,1600.63,1420.58,14.62,21.61,551.78,2388.26,9047.4
6209,31,0,-0.0008,0.0002,100,223,518.67,1.3,47.96,519.28,2388.2,8122.55,8.5229,0.03,393,2388,100,642.98,38.42,23.1375,1606.34,1422.75,14.62,21.61,551.1,2388.26,9045.3
6210,31,0,-0.0003,-0.0003,100,224,518.67,1.3,48.03,519.9,2388.2,8126.02,8.5313,0.03,395,2388,100,643.62,38.44,23.1149,1598.21,1432.73,14.62,21.61,551.43,2388.29,9045.11
6211,31,0,-0.0038,0.0005,100,225,518.67,1.3,48.0,520.09,2388.25,8119.34,8.4932,0.03,396,2388,100,643.35,38.63,23.0751,1595.95,1423.18,14.62,21.61,551.37,2388.29,9046.08
6212,31,0,-0.0008,-0.0005,100,226,518.67,1.3,48.11,520.25,2388.28,8118.91,8.5264,0.03,397,2388,100,643.05,38.5,23.1028,1601.52,1426.01,14.62,21.61,552.04,2388.29,9047.34
6213,31,0,0.0019,-0.0004,100,227,518.67,1.3,48.13,519.77,2388.25,8127.06,8.5089,0.03,395,2388,100,643.51,38.51,23.0634,1601.75,1424.33,14.62,21.61,551.33,2388.3,9050.69
6214,31,0,0.0013,0.0,100,228,518.67,1.3,48.22,520.05,2388.22,8126.02,8.5145,0.03,396,2388,100,642.77,38.59,23.0135,1594.36,1426.05,14.62,21.61,551.45,2388.22,9044.63
6215,31,0,-0.0012,0.0004,100,229,518.67,1.3,48.26,519.23,2388.3,8125.82,8.5085,0.03,396,2388,100,644.11,38.45,23.0127,1602.35,1429.78,14.62,21.61,551.66,2388.3,9050.49
6216,31,0,0.0005,-0.0002,100,230,518.67,1.3,48.0,519.64,2388.27,8123.25,8.4803,0.03,396,2388,100,643.48,38.52,23.0058,1602.57,1428.95,14.62,21.61,550.93,2388.2,9045.1
6217,31,0,0.0001,0.0001,100,231,518.67,1.3,48.1,519.62,2388.3,8124.55,8.5289,0.03,397,2388,100,643.75,38.4,23.1205,1606.56,1428.63,14.62,21.61,551.45,2388.28,9052.33
6218,31,0,0.0022,0.0,100,232,518.67,1.3,48.08,519.65,2388.25,8128.78,8.5153,0.03,394,2388,100,644.07,38.48,23.0406,1602.77,1429.18,14.62,21.61,551.15,2388.32,9043.3
6219,31,0,-0.0011,-0.0003,100,233,518.67,1.3,48.04,519.68,2388.3,8118.7,8.5001,0.03,396,2388,100,643.41,38.29,23.1609,1601.56,1424.74,14.62,21.61,551.29,2388.27,9048.94
6220,31,0,0.0023,-0.0001,100,234,518.67,1.3,48.32,519.88,2388.35,8116.96,8.4871,0.03,397,2388,100,643.5,38.46,23.0314,1599.79,1425.76,14.62,21.61,550.86,2388.34,9042.46
6382,32,0,0.0008,0.0003,100,162,518.67,1.3,47.94,521.11,2388.21,8149.07,8.4925,0.03,394,2388,100,643.17,38.47,23.248,1598.09,1416.42,14.62,21.61,552.1,2388.17,9069.1
6383,32,0,-0.0007,-0.0005,100,163,518.67,1.3,47.88,520.14,2388.21,8138.44,8.4907,0.03,396,2388,100,643.59,38.77,23.0088,1595.62,1425.06,14.62,21.61,552.57,2388.24,9070.79
6384,32,0,0.0002,-0.0003,100,164,518.67,1.3,47.99,520.61,2388.17,8144.57,8.5228,0.03,395,2388,100,643.25,38.71,23.2542,1600.47,1416.92,14.62,21.61,552.09,2388.23,9079.07
6385,32,0,-0.0011,0.0001,100,165,518.67,1.3,48.05,520.64,2388.21,8147.39,8.5018,0.03,395,2388,100,643.37,38.61,23.0816,1601.42,1420.93,14.62,21.61,551.9,2388.16,9068.0
6386,32,0,0.0009,-0.0002,100,166,518.67,1.3,47.95,519.98,2388.24,8152.16,8.5067,0.03,395,2388,100,643.07,38.67,23.066,1599.14,1426.65,14.62,21.61,551.75,2388.19,9076.82
6387,32,0,-0.0013,-0.0003,100,167,518.67,1.3,47.95,520.09,2388.19,8147.12,8.4941,0.03,396,2388,100,643.63,38.49,23.11,1600.23,1424.4,14.62,21.61,551.43,2388.22,9073.91
6388,32,0,0.0006,0.0001,100,168,518.67,1.3,48.1,520.21,2388.19,8147.31,8.4841,0.03,395,2388,100,643.79,38.69,23.0624,1598.7,1420.09,14.62,21.61,552.22,2388.23,9071.83
6389,32,0,0.0012,0.0001,100,169,518.67,1.3,47.76,520.13,2388.19,8149.31,8.5271,0.03,395,2388,100,643.71,38.57,23.1569,1602.69,1423.19,14.62,21.61,551.15,2388.19,9068.05
6390,32,0,-0.0003,0.0002,100,170,518.67,1.3,48.11,520.81,2388.21,8150.55,8.4951,0.03,395,2388,100,643.54,38.57,23.1431,1596.95,1416.23,14.62,21.61,552.38,2388.15,9076.58
6391,32,0,-0.0041,-0.0005,100,171,518.67,1.3,48.02,520.21,2388.19,8144.99,8.4753,0.03,396,2388,100,643.29,38.54,23.2284,1595.19,1422.27,14.62,21.61,551.8,2388.18,9074.73
6392,32,0,-0.0016,-0.0004,100,172,518.67,1.3,48.05,519.91,2388.2,8150.06,8.5169,0.03,395,2388,100,643.24,38.44,23.0351,1599.06,1424.99,14.62,21.61,552.09,2388.18,9076.53
6393,32,0,0.0011,-0.0001,100,173,518.67,1.3,48.17,520.13,2388.21,8149.42,8.4917,0.03,396,2388,100,643.73,38.46,23.0737,1602.88,1423.61,14.62,21.61,551.12,2388.22,9082.25
6394,32,0,0.0019,0.0001,100,174,518.67,1.3,47.99,519.9,2388.22,8150.37,8.5494,0.03,395,2388,100,643.38,38.64,23.1118,1599.59,1418.3,14.62,21.61,551.35,2388.25,9078.77
6395,32,0,-0.0012,0.0005,100,175,518.67,1.3,48.04,520.43,2388.17,8151.34,8.4674,0.03,396,2388,100,643.54,38.54,23.1733,1597.73,1417.94,14.62,21.61,551.31,2388.24,9081.04
6396,32,0,0.0014,0.0004,100,176,518.67,1.3,47.93,520.0,2388.2,8151.65,8.4987,0.03,395,2388,100,643.56,38.59,23.156,1595.79,1427.29,14.62,21.61,551.37,2388.18,9078.08
6397,32,0,-0.0003,-0.0002,100,177,518.67,1.3,48.15,519.85,2388.19,8150.67,8.4842,0.03,397,2388,100,643.4,38.49,22.9933,1597.47,1428.69,14.62,21.61,552.22,2388.23,9084.62
6398,32,0,-0.0006,0.0003,100,178,518.67,1.3,48.14,519.83,2388.26,8150.02,8.52,0.03,397,2388,100,643.34,38.51,23.0393,1597.84,1430.73,14.62,21.61,552.15,2388.2,9083.82
6399,32,0,0.0,-0.0005,100,179,518.67,1.3,48.09,520.05,2388.28,8150.75,8.49,0.03,396,2388,100,643.71,38.43,23.0918,1604.82,1422.95,14.62,21.61,550.76,2388.2,9081.84
6400,32,0,0.0006,0.0003,100,180,518.67,1.3,48.1,520.41,2388.18,8153.95,8.5034,0.03,397,2388,100,643.11,38.61,23.1649,1604.94,1423.33,14.62,21.61,551.72,2388.17,9079.93
6401,32,0,0.0029,0.0005,100,181,518.67,1.3,48.0,519.93,2388.16,8150.6,8.5359,0.03,398,2388,100,643.82,38.46,23.0849,1605.61,1427.33,14.62,21.61,551.75,2388.21,9076.89
6402,32,0,0.0027,-0.0004,100,182,518.67,1.3,47.9,519.93,2388.17,8154.16,8.488,0.03,395,2388,100,643.35,38.54,23.0462,1600.74,1421.69,14.62,21.61,551.3,2388.18,9086.81
6403,32,0,0.0004,-0.0004,100,183,518.67,1.3,48.23,520.09,2388.24,8154.37,8.5098,0.03,395,2388,100,643.33,38.62,23.1186,1599.92,1427.48,14.62,21.61,552.27,2388.18,9081.34
6404,32,0,0.002,-0.0002,100,184,518.67,1.3,48.3,520.37,2388.23,8156.38,8.474,0.03,395,2388,100,643.77,38.47,23.2104,1592.4,1429.07,14.62,21.61,551.39,2388.21,9089.39
6405,32,0,0.0025,-0.0005,100,185,518.67,1.3,48.07,520.46,2388.24,8155.41,8.4894,0.03,396,2388,100,643.63,38.48,23.0683,1604.23,1428.19,14.62,21.61,551.34,2388.22,9090.48
6406,32,0,0.0027,0.0001,100,186,518.67,1.3,48.18,520.02,2388.21,8152.81,8.5223,0.03,397,2388,100,643.04,38.39,23.0851,1600.38,1427.36,14.62,21.61,551.28,2388.27,9092.4
6407,32,0,-0.0018,-0.0004,100,187,518.67,1.3,48.02,520.29,2388.21,8153.27,8.5203,0.03,395,2388,100,643.66,38.52,23.0518,1597.73,1431.95,14.62,21.61,551.39,2388.21,9088.75
6408,32,0,0.0012,0.0004,100,188,518.67,1.3,48.1,519.72,2388.21,8156.89,8.5276,0.03,396,2388,100,643.18,38.58,23.0711,1603.72,1433.31,14.62,21.61,551.27,2388.22,9085.92
6409,32,0,0.0016,-0.0003,100,189,518.67,1.3,48.23,520.03,2388.2,8154.47,8.5147,0.03,397,2388,100,643.49,38.47,23.1576,1602.65,1429.42,14.62,21.61,551.72,2388.17,9087.26
